"---------------------> neighborhoodrank SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (1000) -----------------"
"{'t1': 14, 't2': 140, 'similar?': 0.53, 'premature_discard': 186, 'discarded': 4810, 'used': 5488, 'hits_t1': 2951, 'rules_t1': 7375, 'hits_t2': 5488, 'rules_t2': 4810}"
"{'t1': 140, 't2': 508, 'similar?': 0.49, 'premature_discard': 0, 'discarded': 5253, 'used': 4991, 'hits_t1': 5488, 'rules_t1': 4810, 'hits_t2': 4991, 'rules_t2': 5253}"
"{'t1': 508, 't2': 716, 'similar?': 0.28, 'premature_discard': 223, 'discarded': 7460, 'used': 2951, 'hits_t1': 4991, 'rules_t1': 5253, 'hits_t2': 2951, 'rules_t2': 7460}"
"{'t1': 716, 't2': 212, 'similar?': 0.2, 'premature_discard': 0, 'discarded': 7384, 'used': 1793, 'hits_t1': 2951, 'rules_t1': 7460, 'hits_t2': 1793, 'rules_t2': 7384}"
"{'t1': 212, 't2': 223, 'similar?': 0.93, 'premature_discard': 0, 'discarded': 742, 'used': 9177, 'hits_t1': 1793, 'rules_t1': 7384, 'hits_t2': 9177, 'rules_t2': 742}"
"{'t1': 223, 't2': 277, 'similar?': 0.97, 'premature_discard': 0, 'discarded': 277, 'used': 9177, 'hits_t1': 9177, 'rules_t1': 742, 'hits_t2': 9177, 'rules_t2': 277}"
"{'t1': 277, 't2': 316, 'similar?': 0.97, 'premature_discard': 0, 'discarded': 296, 'used': 9177, 'hits_t1': 9177, 'rules_t1': 277, 'hits_t2': 9177, 'rules_t2': 296}"
"{'t1': 316, 't2': 723, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 9177, 'hits_t1': 9177, 'rules_t1': 296, 'hits_t2': 9177, 'rules_t2': 0}"
"{'t1': 723, 't2': 825, 'similar?': 0.95, 'premature_discard': 0, 'discarded': 436, 'used': 9177, 'hits_t1': 9177, 'rules_t1': 0, 'hits_t2': 9177, 'rules_t2': 436}"
"{'t1': 825, 't2': 161, 'similar?': 0.92, 'premature_discard': 0, 'discarded': 704, 'used': 8473, 'hits_t1': 9177, 'rules_t1': 436, 'hits_t2': 8473, 'rules_t2': 704}"
