"---------------------> roundrobin SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (1000) -----------------"
"{'t1': 113, 't2': 114, 'similar?': 0.75, 'premature_discard': 0, 'discarded': 2438, 'used': 7175, 'hits_t1': 833, 'rules_t1': 8344, 'hits_t2': 7175, 'rules_t2': 2438}"
"{'t1': 114, 't2': 115, 'similar?': 0.24, 'premature_discard': 637, 'discarded': 8565, 'used': 2432, 'hits_t1': 7175, 'rules_t1': 2438, 'hits_t2': 2432, 'rules_t2': 8675}"
"{'t1': 115, 't2': 116, 'similar?': 0.16, 'premature_discard': 664, 'discarded': 9112, 'used': 807, 'hits_t1': 2432, 'rules_t1': 8675, 'hits_t2': 807, 'rules_t2': 9112}"
"{'t1': 116, 't2': 117, 'similar?': 0.08, 'premature_discard': 754, 'discarded': 10211, 'used': 798, 'hits_t1': 807, 'rules_t1': 9112, 'hits_t2': 798, 'rules_t2': 10228}"
"{'t1': 117, 't2': 118, 'similar?': 0.44, 'premature_discard': 5215, 'discarded': 11138, 'used': 0, 'hits_t1': 798, 'rules_t1': 10228, 'hits_t2': 0, 'rules_t2': 11262}"
"{'t1': 118, 't2': 119, 'similar?': 0.21, 'premature_discard': 210, 'discarded': 8148, 'used': 1771, 'hits_t1': 0, 'rules_t1': 11262, 'hits_t2': 1771, 'rules_t2': 8148}"
"{'t1': 119, 't2': 120, 'similar?': 0.21, 'premature_discard': 1957, 'discarded': 10292, 'used': 784, 'hits_t1': 1771, 'rules_t1': 8148, 'hits_t2': 784, 'rules_t2': 10350}"
"{'t1': 120, 't2': 121, 'similar?': 0.3, 'premature_discard': 3524, 'discarded': 11139, 'used': 0, 'hits_t1': 784, 'rules_t1': 10350, 'hits_t2': 0, 'rules_t2': 11159}"
"{'t1': 121, 't2': 122, 'similar?': 0.37, 'premature_discard': 4127, 'discarded': 11001, 'used': 0, 'hits_t1': 0, 'rules_t1': 11159, 'hits_t2': 0, 'rules_t2': 11001}"
"{'t1': 122, 't2': 123, 'similar?': 0.1, 'premature_discard': 376, 'discarded': 9738, 'used': 560, 'hits_t1': 0, 'rules_t1': 11001, 'hits_t2': 560, 'rules_t2': 9738}"
"{'t1': 123, 't2': 124, 'similar?': 0.25, 'premature_discard': 0, 'discarded': 7103, 'used': 2324, 'hits_t1': 560, 'rules_t1': 9738, 'hits_t2': 2324, 'rules_t2': 7103}"
"{'t1': 124, 't2': 125, 'similar?': 0.13, 'premature_discard': 524, 'discarded': 8840, 'used': 1350, 'hits_t1': 2324, 'rules_t1': 7103, 'hits_t2': 1350, 'rules_t2': 8840}"
"{'t1': 125, 't2': 126, 'similar?': 0.08, 'premature_discard': 0, 'discarded': 9086, 'used': 833, 'hits_t1': 1350, 'rules_t1': 8840, 'hits_t2': 833, 'rules_t2': 9086}"
"{'t1': 126, 't2': 127, 'similar?': 0.25, 'premature_discard': 256, 'discarded': 7716, 'used': 2625, 'hits_t1': 833, 'rules_t1': 9086, 'hits_t2': 2625, 'rules_t2': 7716}"
"{'t1': 127, 't2': 128, 'similar?': 0.17, 'premature_discard': 0, 'discarded': 8505, 'used': 1793, 'hits_t1': 2625, 'rules_t1': 7716, 'hits_t2': 1793, 'rules_t2': 8505}"
"{'t1': 128, 't2': 129, 'similar?': 0.15, 'premature_discard': 371, 'discarded': 8695, 'used': 1561, 'hits_t1': 1793, 'rules_t1': 8505, 'hits_t2': 1561, 'rules_t2': 8695}"
